gene_id,SRR1048058,SRR1048059,SRR1048060,SRR1048061,SRR1048062,SRR1048063
MSTRG.24090,6,47,48,66,46,68
MSTRG.24093,0,0,0,0,11,0
MSTRG.24092,0,162,305,350,219,430
MSTRG.23634,0,0,13,0,0,6
MSTRG.3050,0,0,3,0,0,2
MSTRG.5088,0,55,71,39,41,71
MSTRG.35148,0,8,6,23,0,0
ENSDARG00000107388,0,0,0,0,0,0
MSTRG.7207,0,8,0,0,4,0
MSTRG.5084,0,0,0,0,0,0
MSTRG.35144,40,384,278,421,261,346
MSTRG.5086,12,292,342,339,379,393
ENSDARG00000103162,0,5,0,0,0,3
MSTRG.5087,8,49,67,46,58,87
MSTRG.5080,0,0,27,0,29,25
MSTRG.35140,0,18,17,6,33,14
MSTRG.10676,18,111,84,52,53,97
MSTRG.10677,77,784,1292,935,1112,1649
MSTRG.14317,70,275,846,1000,1017,1219
MSTRG.14316,0,120,199,139,233,248
MSTRG.10672,16,158,219,289,193,261
MSTRG.10673,0,4,16,0,0,0
MSTRG.14313,0,4,0,10,20,4
MSTRG.14312,0,30,32,54,48,58
ENSDARG00000105671,0,0,0,0,0,0
ENSDARG00000105915,0,0,0,0,0,0
ENSDARG00000105673,0,0,12,0,0,12
MSTRG.35142,41,430,520,512,540,676
MSTRG.14319,37,289,650,670,493,736
MSTRG.14318,0,29,26,201,184,124
ENSDARG00000105677,0,0,0,0,0,0
MSTRG.10679,0,0,14,0,0,2
MSTRG.13325,12,227,445,221,128,250
MSTRG.13324,0,17,14,20,24,25
MSTRG.13327,0,0,2,16,0,0
MSTRG.21918,0,0,0,0,0,0
MSTRG.13321,0,8,0,0,10,0
MSTRG.13320,0,0,0,0,19,0
MSTRG.13323,0,36,32,0,6,39
MSTRG.13322,0,1,0,6,6,10
MSTRG.21913,0,8,0,0,0,0
MSTRG.21912,85,796,1310,1068,1331,1512
MSTRG.21911,0,15,0,0,0,0
MSTRG.21910,468,2861,4347,2355,2326,2573
MSTRG.21917,0,114,114,285,253,293
MSTRG.13328,15,153,129,162,251,271
MSTRG.21915,0,6,19,5,10,6
MSTRG.21914,0,16,61,80,66,95
MSTRG.18561,0,0,0,14,0,4
MSTRG.27785,14,57,76,32,38,45
ENSDARG00000098536,0,0,0,0,0,0
ENSDARG00000098532,0,0,0,0,0,0
ENSDARG00000098530,0,0,0,0,0,6
MSTRG.44501,0,0,15,0,0,2
MSTRG.4821,0,1,4,2,2,3
MSTRG.44503,2,0,45,0,0,25
MSTRG.44502,0,55,71,64,51,69
MSTRG.44505,4,0,20,28,24,12
MSTRG.44504,0,49,45,9,58,67
MSTRG.44507,2,0,1,8,0,2
MSTRG.4820,0,25,90,81,63,100
MSTRG.44509,0,0,0,4,0,0
MSTRG.44508,0,0,42,0,0,0
MSTRG.9815,0,17,414,67,4,6
MSTRG.32318,0,4,0,10,0,0
MSTRG.12529,0,25,65,10,14,57
MSTRG.40611,5,39,22,3,11,54
MSTRG.40610,22,79,86,98,49,104
MSTRG.40613,20,111,144,116,202,219
MSTRG.9814,3,205,349,127,105,194
MSTRG.40615,6,36,36,43,55,112
MSTRG.40614,0,48,41,208,176,177
MSTRG.40617,0,3,3,52,6,1
MSTRG.40616,0,24,8,8,16,37
MSTRG.40619,18,84,47,99,95,92
MSTRG.9813,11,55,98,124,78,119
MSTRG.27783,60,790,2738,2202,2284,2668
MSTRG.9812,0,1,0,15,0,6
MSTRG.37437,0,6,33,3,6,8
MSTRG.9811,12,75,101,157,190,146
MSTRG.25310,0,8,0,0,0,0
MSTRG.4826,0,0,16,73,8,32
MSTRG.25313,26,40,43,100,47,159
MSTRG.25312,0,0,19,0,0,0
MSTRG.37433,0,0,0,0,0,0
MSTRG.25314,15,64,129,133,140,175
MSTRG.19008,20,109,363,159,210,321
MSTRG.19009,18,225,255,453,594,492
MSTRG.25317,32,270,321,263,232,286
MSTRG.19002,0,9,17,29,11,11
MSTRG.19003,10,44,98,155,90,83
MSTRG.19000,0,0,0,0,0,0
MSTRG.25316,98,649,1231,953,902,1051
MSTRG.19006,59,721,1099,1045,941,1354
MSTRG.19007,179,1014,4090,476,361,1373
MSTRG.19004,3,0,0,0,11,22
MSTRG.19005,6,16,25,38,12,65
MSTRG.41641,38,833,1495,1610,1119,1505
MSTRG.41640,0,0,8,32,13,28
MSTRG.41643,0,15,0,0,0,0
ENSDARG00000008553,0,0,0,0,0,3
ENSDARG00000084628,0,0,0,0,0,0
MSTRG.2364,0,102,128,176,96,155
MSTRG.2365,0,8,0,0,52,3
MSTRG.2366,0,1,0,54,20,12
MSTRG.2367,0,0,0,0,23,2
MSTRG.2360,41,483,913,900,927,820
MSTRG.2361,0,0,0,32,0,0
MSTRG.17158,0,0,0,0,0,0
MSTRG.17159,0,56,77,0,50,74
MSTRG.17156,12,85,52,106,57,102
MSTRG.17157,0,28,39,0,8,41
MSTRG.17154,2,34,3,60,89,54
MSTRG.17155,80,678,499,309,1140,1492
MSTRG.17152,0,254,299,473,330,650
MSTRG.2369,0,0,0,32,5,0
MSTRG.17150,0,6,28,24,0,0
MSTRG.17151,0,4,0,3,4,10
MSTRG.3095,3,0,0,2,17,0
MSTRG.3094,0,45,78,84,39,44
MSTRG.3097,24,210,394,206,274,269
MSTRG.3096,0,14,0,0,0,0
MSTRG.16209,0,0,0,0,0,8
MSTRG.16208,11,109,224,93,54,84
MSTRG.3093,0,0,0,12,0,0
ENSDARG00000089943,0,0,8,0,0,4
MSTRG.16205,0,97,180,128,103,143
MSTRG.16204,0,57,7,16,61,74
MSTRG.16207,0,88,180,83,58,165
MSTRG.16206,0,8,0,0,12,16
MSTRG.32153,0,5,17,24,18,23
MSTRG.32152,0,0,0,0,0,1
MSTRG.32151,0,0,0,0,0,0
MSTRG.16202,98,464,1019,863,649,946
MSTRG.2799,0,2,4,26,6,13
MSTRG.42605,0,18,58,1,22,28
ENSDARG00000088019,0,0,0,0,0,0
MSTRG.31224,0,77,154,108,81,235
MSTRG.41562,16,178,358,287,253,419
MSTRG.41563,0,26,19,10,11,49
MSTRG.41564,172,1613,3016,2585,1934,2996
MSTRG.41565,0,0,0,0,10,3
MSTRG.41566,120,541,1232,928,754,911
MSTRG.41567,24,193,315,208,236,294
MSTRG.41568,91,734,1011,1134,815,1260
MSTRG.41569,0,8,0,0,0,0
MSTRG.31226,8,101,128,257,231,276
MSTRG.31227,0,0,0,0,0,0
MSTRG.11630,6,90,113,91,151,162
MSTRG.23903,0,0,0,8,0,3
MSTRG.3446,7,484,875,1238,715,1116
MSTRG.23900,27,204,567,601,379,513
MSTRG.3447,72,431,538,653,680,806
MSTRG.23901,6,138,190,180,106,131
MSTRG.26434,0,36,75,116,20,67
MSTRG.3444,26,283,288,597,505,701
MSTRG.8497,16,80,278,181,38,179
ENSDARG00000068465,0,0,0,0,0,0
MSTRG.43957,0,0,0,9,0,0
MSTRG.43054,0,4,0,11,0,0
MSTRG.8491,102,817,1410,1182,1337,1605
MSTRG.36205,0,31,15,44,35,25
MSTRG.3440,37,232,473,424,435,560
MSTRG.43954,0,12,6,0,6,5
MSTRG.8049,0,0,0,0,0,3
MSTRG.8048,0,0,0,0,0,0
MSTRG.8043,0,0,5,11,0,0
MSTRG.8042,28,249,566,457,454,560
MSTRG.8041,63,224,246,600,537,527
MSTRG.8040,377,3516,8672,5568,5684,9846
MSTRG.8047,0,3,21,43,0,3
MSTRG.8046,40,70,109,203,264,412
MSTRG.8045,0,0,0,32,0,0
MSTRG.8044,29,185,1479,352,253,529
MSTRG.9798,15,180,2125,319,137,926
MSTRG.9799,0,0,0,0,21,6
MSTRG.9790,0,25,38,18,52,21
MSTRG.9791,0,3,20,8,4,8
MSTRG.9792,0,3,13,3,11,6
MSTRG.9793,0,29,50,97,54,59
MSTRG.9794,0,0,0,0,0,0
MSTRG.9795,17,376,994,1032,636,807
MSTRG.9796,0,0,8,0,0,0
MSTRG.9797,0,0,0,93,11,0
MSTRG.3059,115,631,1222,1276,1555,1156
ENSDARG00000107637,0,0,0,0,0,0
MSTRG.33062,0,0,0,0,0,0
MSTRG.11634,81,1015,701,1350,1130,1593
ENSDARG00000087242,0,0,0,0,0,0
MSTRG.3549,0,16,1,0,0,0
MSTRG.3548,0,0,2,0,0,10
MSTRG.3547,0,0,7,16,0,4
MSTRG.3546,18,314,588,494,443,440
MSTRG.3545,0,0,0,22,0,0
MSTRG.3544,0,0,26,0,0,0
MSTRG.3543,0,16,7,2,18,36
MSTRG.3542,0,21,18,27,21,38
MSTRG.3541,0,48,88,128,59,115
MSTRG.3540,0,4,2,8,2,15
MSTRG.4018,91,892,1953,1018,1032,1688
MSTRG.4019,68,676,1243,1297,836,1408
MSTRG.4014,0,5,0,11,0,0
MSTRG.4015,55,136,180,177,161,198
MSTRG.4016,20,42,55,97,154,137
MSTRG.4017,93,905,1763,1306,1102,1842
MSTRG.4010,0,2,0,15,0,3
MSTRG.4011,0,11,0,6,0,2
MSTRG.4012,0,0,0,3,27,2
MSTRG.4013,0,0,0,30,6,5
MSTRG.38462,14,35,36,28,6,10
MSTRG.45346,0,5,11,12,23,22
MSTRG.45347,0,0,0,0,5,3
MSTRG.11636,0,0,27,0,0,1
MSTRG.45348,0,1,5,2,11,2
ENSDARG00000107634,0,0,0,0,0,0
MSTRG.38477,0,0,0,10,0,0
MSTRG.38475,0,16,0,0,0,6
MSTRG.40024,0,70,85,45,105,127
ENSDARG00000077157,0,0,0,0,0,0
ENSDARG00000097851,0,0,0,0,0,0
ENSDARG00000094710,0,0,0,0,0,3
MSTRG.43148,0,13,12,20,0,11
MSTRG.43149,0,34,124,30,11,16
MSTRG.19851,34,458,169,411,945,718
MSTRG.43141,0,124,114,88,119,113
MSTRG.19853,0,31,26,30,12,26
MSTRG.19852,16,55,59,0,87,89
MSTRG.19855,16,405,427,756,482,656
MSTRG.19854,3,19,40,18,44,32
MSTRG.19857,2,23,45,4,71,99
MSTRG.19856,95,885,1669,1629,1726,1718
MSTRG.15169,0,3,20,24,16,42
MSTRG.15168,3,11,49,64,29,45
MSTRG.15165,0,3,4,13,26,8
MSTRG.15164,23,327,581,472,430,716
MSTRG.15167,4,16,70,8,16,41
MSTRG.15166,22,407,443,660,568,748
MSTRG.15161,0,14,17,19,0,19
MSTRG.15160,16,0,0,0,0,0
MSTRG.15163,0,42,40,46,72,107
MSTRG.15162,9,46,125,111,66,139
MSTRG.10539,363,2643,3342,6389,4593,5608
MSTRG.10538,0,0,0,21,0,0
MSTRG.37334,73,872,810,797,835,1069
MSTRG.37335,11,123,151,256,143,213
MSTRG.37336,0,0,0,19,0,0
MSTRG.10536,0,1,12,0,0,0
MSTRG.37330,0,1,0,0,1,0
MSTRG.10530,0,0,0,0,0,0
MSTRG.37332,0,0,0,25,10,6
MSTRG.10532,0,29,112,7,0,58
MSTRG.5659,0,53,83,93,86,151
MSTRG.5658,78,560,1028,789,552,891
MSTRG.5655,0,12,13,0,24,48
MSTRG.5654,77,675,962,933,1096,1246
MSTRG.5657,0,2,8,0,2,3
MSTRG.5656,0,0,0,0,13,0
MSTRG.5651,0,0,0,39,0,0
MSTRG.5650,28,227,333,50,111,66
MSTRG.5653,0,34,0,10,70,52
MSTRG.5652,0,3,0,7,8,5
MSTRG.21203,0,53,101,209,152,167
MSTRG.21202,55,24,42,137,94,111
ENSDARG00000079827,0,6,3,8,7,20
ENSDARG00000106197,0,0,0,0,0,0
MSTRG.38317,6,51,150,142,81,131
MSTRG.38316,0,0,0,0,0,0
MSTRG.38315,34,419,768,657,685,821
MSTRG.38314,6,48,139,136,144,193
MSTRG.38313,0,12,17,33,0,18
MSTRG.26998,0,10,0,0,2,8
MSTRG.38311,2,0,0,14,0,12
MSTRG.38310,77,663,1270,1372,1379,1493
MSTRG.21207,19,171,420,369,441,544
MSTRG.38319,0,0,0,0,13,3
ENSDARG00000074712,0,0,0,0,0,0
MSTRG.7657,0,0,0,0,0,0
MSTRG.7656,0,0,0,15,0,0
MSTRG.7655,5,34,73,32,45,55
MSTRG.7654,0,0,17,0,0,0
MSTRG.7653,6,230,465,281,270,547
MSTRG.7652,3,10,1,3,23,14
MSTRG.36526,0,0,2,11,6,2
MSTRG.7650,0,0,11,0,0,0
MSTRG.7659,0,0,18,41,35,41
MSTRG.7658,163,836,1197,1368,1166,1432
MSTRG.18728,0,19,2,0,8,10
MSTRG.18729,0,0,0,0,0,0
MSTRG.45119,0,0,0,0,0,0
MSTRG.18720,0,0,13,0,0,0
MSTRG.18721,0,0,22,0,0,0
MSTRG.18722,0,17,7,0,16,8
MSTRG.18723,0,0,0,0,3,4
MSTRG.18724,0,0,0,0,24,0
MSTRG.18725,107,1130,1944,1946,1561,2321
MSTRG.18726,0,124,0,0,80,112
MSTRG.18727,0,2,0,27,0,2
ENSDARG00000090850,0,3,0,0,0,2
ENSDARG00000094770,0,0,0,0,0,12
ENSDARG00000094773,0,0,0,0,0,0
ENSDARG00000103345,0,0,0,0,0,0
ENSDARG00000094776,0,0,0,0,0,0
ENSDARG00000094779,0,3,0,0,6,0
ENSDARG00000103344,0,0,0,0,17,14
MSTRG.16007,0,22,170,13,26,68
MSTRG.36524,17,76,222,179,144,205
ENSDARG00000091185,0,0,0,0,0,0
ENSDARG00000091184,0,0,0,0,0,0
MSTRG.16004,193,1351,3045,3263,2630,3050
ENSDARG00000092393,0,0,0,0,0,0
ENSDARG00000098672,0,1,0,0,0,0
ENSDARG00000098678,0,0,0,2,0,0
MSTRG.28921,5,46,25,56,120,57
MSTRG.28920,0,19,191,33,36,142
MSTRG.6300,50,496,1045,798,885,1017
MSTRG.6301,106,773,1061,1485,1154,1471
MSTRG.28925,0,12,0,33,2,17
MSTRG.28924,118,1220,2190,2678,2288,2178
MSTRG.28927,0,98,63,159,124,195
MSTRG.28926,8,24,567,14,43,274
MSTRG.28929,0,43,57,24,73,60
MSTRG.28928,20,373,754,264,219,376
MSTRG.6308,16,0,4,0,0,5
MSTRG.6309,3,1,0,0,14,0
ENSDARG00000045592,0,0,0,0,0,0
MSTRG.7040,37,7,49,6,3,8
ENSDARG00000107174,0,0,0,0,0,0
MSTRG.44268,20,122,199,293,233,333
MSTRG.44269,0,9,12,0,0,0
MSTRG.33365,0,0,0,8,5,0
MSTRG.33364,0,1,2,2,2,5
MSTRG.33363,0,7,3,4,4,14
MSTRG.33362,0,1,2,20,1,6
MSTRG.33361,3,2,0,10,0,4
MSTRG.33360,0,4,2,8,0,6
MSTRG.30942,5,19,21,30,42,43
MSTRG.30943,4,64,8,98,65,87
MSTRG.44262,0,47,40,106,90,155
MSTRG.44263,36,102,346,214,232,253
MSTRG.30946,0,85,172,396,185,259
MSTRG.44265,76,712,615,738,459,739
MSTRG.44266,0,0,0,0,69,0
MSTRG.44267,0,28,37,48,24,60
ENSDARG00000089000,0,0,0,0,0,0
ENSDARG00000089005,0,1,0,0,0,1
MSTRG.4305,0,0,0,68,94,93
MSTRG.28737,0,0,0,0,8,0
ENSDARG00000099074,0,0,0,0,0,0
ENSDARG00000099077,0,0,0,0,0,0
ENSDARG00000099071,0,0,0,0,0,0
MSTRG.16298,0,0,0,21,0,4
ENSDARG00000099072,0,0,0,0,0,0
ENSDARG00000106371,0,0,0,0,0,0
ENSDARG00000105939,0,0,5,0,0,0
ENSDARG00000093763,0,0,0,0,0,5
ENSDARG00000109165,0,0,0,0,0,0
MSTRG.17340,0,0,15,8,0,3
ENSDARG00000109161,0,0,0,0,0,0
MSTRG.657,0,0,0,26,0,8
ENSDARG00000109163,0,0,0,0,0,0
MSTRG.13848,0,0,0,0,0,0
ENSDARG00000109169,0,0,0,0,0,0
ENSDARG00000109168,0,0,10,0,0,0
MSTRG.17346,0,0,0,0,0,0
MSTRG.35404,0,49,67,180,91,125
MSTRG.35405,47,263,459,624,553,610
MSTRG.35406,0,2,25,0,4,2
MSTRG.35407,0,0,16,4,0,2
MSTRG.35400,0,2,0,30,5,3
MSTRG.35401,6,179,443,49,169,158
MSTRG.35402,0,5,84,27,11,4
MSTRG.35403,0,1,0,0,16,0
MSTRG.35408,102,758,1408,1088,788,1216
MSTRG.35409,0,11,15,1,0,6
MSTRG.13845,3,135,239,390,314,331
MSTRG.13846,3,48,47,35,81,89
MSTRG.219,0,9,30,26,6,8
MSTRG.218,0,0,0,0,27,5
MSTRG.6119,0,7,3,21,2,5
MSTRG.213,20,189,1101,282,142,564
MSTRG.212,0,14,40,0,3,3
MSTRG.211,0,42,316,59,31,93
MSTRG.210,0,24,69,79,49,115
MSTRG.217,0,0,0,0,6,13
MSTRG.216,0,6,4,14,0,10
MSTRG.215,123,1015,1881,1760,1621,2174
MSTRG.214,1114,8376,17894,8945,5868,8257
ENSDARG00000099693,0,0,0,3,0,0
ENSDARG00000099696,0,0,0,0,0,0
MSTRG.44699,0,7,6,12,16,58
ENSDARG00000094192,0,0,0,0,0,0
MSTRG.44698,14,48,201,120,232,134
MSTRG.9969,0,5,0,2,8,2
MSTRG.9968,0,0,0,0,0,10
MSTRG.9967,260,2045,3296,3781,3311,4023
MSTRG.9966,52,551,770,815,640,814
MSTRG.9965,0,23,28,65,11,56
MSTRG.9964,0,12,9,34,57,63
MSTRG.9963,26,255,387,435,570,505
MSTRG.21410,0,40,809,110,64,283
MSTRG.9961,6,85,98,159,82,140
MSTRG.9960,5,67,88,14,80,72
MSTRG.21411,0,12,175,24,8,48
ENSDARG00000095389,0,0,0,0,0,0
ENSDARG00000055093,0,0,0,0,0,0
MSTRG.33738,1,4,6,27,2,6
MSTRG.33739,2,5,13,21,12,19
MSTRG.15953,0,68,167,164,79,117
MSTRG.30171,0,0,0,0,0,0
ENSDARG00000061835,0,0,0,0,0,0
ENSDARG00000097195,0,0,0,0,0,0
ENSDARG00000106447,0,0,0,0,0,0
MSTRG.34759,15,40,13,52,46,46
MSTRG.34758,0,50,65,83,62,123
MSTRG.34753,0,0,12,0,0,7
MSTRG.30177,0,19,34,5,8,16
MSTRG.34751,0,0,10,0,0,2
MSTRG.34750,0,2,11,0,2,6
MSTRG.34757,0,0,0,22,0,0
MSTRG.34756,0,44,17,101,51,55
MSTRG.34755,3,2,24,0,22,0
MSTRG.34754,0,0,17,0,0,11
ENSDARG00000055520,0,0,0,0,0,0
ENSDARG00000055527,0,0,0,0,0,0
ENSDARG00000096840,0,3,0,0,4,0
ENSDARG00000096847,0,0,0,0,0,0
MSTRG.26928,3,14,8,17,41,21
ENSDARG00000106384,0,0,0,0,0,0
MSTRG.26926,0,16,19,50,36,33
ENSDARG00000106386,0,0,0,0,0,0
MSTRG.26924,0,0,0,11,0,0
MSTRG.26923,0,0,14,1,0,2
MSTRG.26922,28,64,152,145,134,172
MSTRG.26921,19,339,541,667,688,801
MSTRG.26920,62,279,459,451,459,633
ENSDARG00000100737,0,5,0,0,0,6
MSTRG.9365,0,58,28,54,30,33
MSTRG.18678,0,0,0,0,0,0
MSTRG.9364,13,84,131,169,252,202
MSTRG.18679,2,120,36,70,0,0
ENSDARG00000041960,0,0,0,0,6,0
MSTRG.36452,0,0,0,0,9,0
MSTRG.36453,0,0,0,0,0,0
MSTRG.36450,124,914,1928,1671,1171,1852
MSTRG.36451,0,0,0,0,11,0
MSTRG.36456,0,0,2,0,16,12
MSTRG.36457,0,0,14,0,0,2
MSTRG.36454,0,14,2,0,0,0
ENSDARG00000100736,0,0,0,0,0,0
MSTRG.36458,0,0,35,0,4,2
MSTRG.36459,0,8,31,7,0,1
MSTRG.6124,34,137,283,284,351,258
MSTRG.40506,0,0,0,8,0,0
MSTRG.6122,2,2,2,40,8,2
MSTRG.6123,1,10,2,0,10,0
MSTRG.30124,0,15,37,6,41,36
MSTRG.30125,0,6,0,16,2,3
ENSDARG00000090449,0,0,0,10,0,3
MSTRG.30127,0,2,0,0,18,2
MSTRG.30120,0,3,3,14,1,10
MSTRG.40503,18,57,92,151,81,118
MSTRG.30122,0,0,0,0,0,0
MSTRG.30123,0,28,25,0,25,95
MSTRG.18671,16,199,350,312,339,438
MSTRG.30128,0,8,0,0,0,0
MSTRG.30129,0,11,0,2,15,4
MSTRG.1174,0,5,8,2,0,2
MSTRG.14120,0,0,0,0,0,6
MSTRG.1175,0,52,35,86,63,70
MSTRG.7950,1079,3293,14071,14561,11973,16058
MSTRG.2703,2,20,54,16,20,30
MSTRG.14126,16,0,0,0,0,0
MSTRG.34966,0,15,0,0,0,33
MSTRG.7953,0,11,27,40,10,16
MSTRG.7954,0,11,48,12,29,18
ENSDARG00000054720,0,0,0,0,0,2
MSTRG.7955,5,9,33,36,10,32
MSTRG.2704,0,5,1,0,31,14
ENSDARG00000070465,0,14,0,6,10,8
MSTRG.2705,1,0,11,0,0,2
MSTRG.20518,0,0,6,10,0,8
MSTRG.20519,158,967,1956,1603,1448,2071
MSTRG.20510,0,5,5,13,4,20
MSTRG.20511,0,83,147,63,201,154
MSTRG.20512,15,32,111,98,100,136
MSTRG.20513,6,101,149,284,266,339
MSTRG.20514,0,69,115,197,151,314
ENSDARG00000056387,0,0,0,0,2,3
MSTRG.20516,0,0,0,0,0,2
MSTRG.20517,0,3,8,0,11,8
ENSDARG00000107479,0,0,0,0,0,0
MSTRG.17319,0,11,1,0,0,9
MSTRG.17314,134,1144,2673,2344,1943,2520
ENSDARG00000107474,0,0,0,0,0,0
MSTRG.17316,4,47,106,42,57,84
ENSDARG00000107476,0,0,0,0,0,2
MSTRG.17310,0,77,104,77,65,76
ENSDARG00000107470,0,0,0,0,0,0
MSTRG.17312,0,0,114,48,18,53
MSTRG.17313,0,0,0,0,0,0
MSTRG.16043,18,169,194,170,124,189
MSTRG.16042,0,0,22,0,0,3
MSTRG.16041,31,298,438,527,339,447
MSTRG.16040,0,19,11,0,23,36
MSTRG.16047,0,67,7,172,150,99
MSTRG.16046,0,0,0,0,0,0
MSTRG.16045,8,123,255,495,392,482
MSTRG.16044,0,0,0,0,0,16
ENSDARG00000052609,0,0,0,0,0,0
MSTRG.16048,0,13,0,43,28,29
MSTRG.36975,0,0,0,8,0,4
ENSDARG00000057039,0,0,0,0,0,0
MSTRG.37478,3,0,19,6,0,1
MSTRG.37473,0,2,4,4,14,1
MSTRG.37472,24,59,239,106,98,197
MSTRG.37471,12,202,220,179,282,419
MSTRG.37470,0,0,0,0,0,0
MSTRG.37477,0,4,7,0,0,30
MSTRG.37476,0,0,0,17,11,0
MSTRG.37475,6,21,6,20,18,35
MSTRG.37474,0,5,13,21,4,17
MSTRG.25355,6,157,176,219,129,196
MSTRG.25354,8,55,58,134,42,81
MSTRG.25357,14,151,167,221,217,274
MSTRG.25356,0,0,0,0,14,10
MSTRG.25351,0,15,19,6,14,24
MSTRG.25350,0,58,88,134,53,129
MSTRG.25353,6,53,45,48,39,65
MSTRG.25352,0,29,24,34,34,37
ENSDARG00000100730,0,0,0,0,0,0
MSTRG.25359,0,0,0,34,0,0
MSTRG.25358,19,204,423,627,408,535
MSTRG.5518,0,2,0,0,10,0
MSTRG.5519,0,91,182,109,71,188
MSTRG.5512,91,863,1588,1330,1267,1473
MSTRG.5513,0,0,18,0,0,0
MSTRG.5510,0,3,7,3,2,19
MSTRG.5511,0,11,0,11,3,0
MSTRG.5516,0,3,8,15,11,1
MSTRG.5517,0,0,0,14,0,3
MSTRG.5514,0,105,101,120,206,150
MSTRG.5515,0,3,0,6,14,2
MSTRG.16595,0,24,0,60,37,19
MSTRG.16594,0,0,0,18,0,0
MSTRG.16597,0,4,4,13,0,0
MSTRG.16596,0,2,4,11,1,2
MSTRG.16591,0,23,30,30,7,23
MSTRG.16590,0,0,0,0,0,0
MSTRG.16593,336,2589,3038,3845,3926,4952
MSTRG.16592,0,13,0,7,7,6
ENSDARG00000070430,0,3,19,11,3,8
MSTRG.16599,0,0,0,32,3,3
MSTRG.16598,0,14,0,0,0,0
MSTRG.8289,0,0,16,0,0,0
MSTRG.44962,0,0,16,0,5,0
ENSDARG00000103387,0,0,0,0,0,0
MSTRG.39732,0,0,0,11,0,0
ENSDARG00000103385,0,0,0,0,0,0
ENSDARG00000103384,0,0,0,0,0,0
MSTRG.3259,0,0,0,0,0,0
MSTRG.44085,0,34,154,46,66,98
MSTRG.44960,3,8,32,78,12,16
ENSDARG00000094445,0,0,6,0,0,0
ENSDARG00000103389,0,0,0,0,0,0
MSTRG.3257,0,13,2,3,0,3
MSTRG.44087,0,9,104,34,43,28
MSTRG.8284,0,40,327,94,77,149
ENSDARG00000094443,0,0,0,6,3,9
MSTRG.8287,0,0,0,25,0,0
ENSDARG00000094442,0,0,0,0,0,0
MSTRG.8286,11,119,132,113,94,265
MSTRG.39734,69,381,1482,217,540,874
MSTRG.8281,0,17,7,12,15,8
MSTRG.39735,2,137,137,118,128,156
MSTRG.3252,0,0,6,0,26,10
ENSDARG00000087830,0,0,2,0,0,0
MSTRG.8282,0,0,8,0,0,0
ENSDARG00000106408,0,0,0,0,0,0
ENSDARG00000094051,0,1,0,0,4,3
ENSDARG00000106403,0,0,0,0,0,0
ENSDARG00000106402,0,0,0,0,0,0
ENSDARG00000106401,0,0,0,0,0,0
ENSDARG00000106400,0,0,0,0,0,0
ENSDARG00000106404,0,0,0,0,0,0
MSTRG.16105,25,398,470,459,453,461
ENSDARG00000101833,0,0,0,0,0,0
ENSDARG00000108719,0,0,0,0,0,0
ENSDARG00000108718,0,2,0,10,0,6
ENSDARG00000108714,0,0,0,0,0,0
ENSDARG00000101838,0,0,0,0,0,0
MSTRG.11064,0,0,0,0,8,0
MSTRG.11065,0,0,0,21,0,0
MSTRG.11066,0,0,26,0,0,0
MSTRG.11067,0,0,0,0,0,0
MSTRG.11060,1548,10310,11973,19712,13778,18875
MSTRG.11061,0,8,4,14,19,19
MSTRG.11062,28,183,254,245,363,345
MSTRG.22829,93,476,1279,1186,1137,1493
ENSDARG00000100126,0,0,1,0,0,1
MSTRG.22827,11,20,95,47,81,110
MSTRG.22824,16,106,229,315,304,305
ENSDARG00000100125,0,0,0,0,0,0
MSTRG.22822,7,62,54,32,85,335
MSTRG.22823,0,50,28,22,28,150
MSTRG.22820,112,944,1628,1254,1237,1792
MSTRG.22821,95,703,568,633,1289,1318
MSTRG.21211,2,2,18,41,28,11
MSTRG.26118,0,2,11,0,0,0
ENSDARG00000087651,0,0,0,0,0,0
MSTRG.26116,0,2,0,3,1,12
MSTRG.26117,0,0,0,0,14,3
MSTRG.26114,0,14,0,0,1,0
MSTRG.26115,31,375,634,622,663,927
MSTRG.26112,0,20,31,43,27,28
MSTRG.26113,0,0,0,0,11,0
MSTRG.26110,0,6,11,16,57,42
MSTRG.26111,0,11,3,11,3,20
MSTRG.23191,11,13,11,22,16,28
MSTRG.23190,0,23,29,0,35,21
MSTRG.23193,0,2,11,0,0,3
MSTRG.23192,0,12,8,6,4,27
MSTRG.23195,1,2,3,6,15,9
MSTRG.23194,0,2,13,0,4,2
MSTRG.23197,0,14,5,65,47,69
MSTRG.23196,0,34,45,55,50,101
MSTRG.23199,0,3,15,3,5,5
MSTRG.23198,0,0,19,0,2,0
MSTRG.40278,0,0,20,0,0,0
MSTRG.7578,0,5,21,18,0,4
ENSDARG00000038533,0,0,0,0,0,0
MSTRG.42864,0,299,344,403,234,346
ENSDARG00000107423,0,0,0,0,0,0
MSTRG.42866,0,0,0,12,0,2
MSTRG.42521,0,0,0,0,0,0
MSTRG.42867,43,333,721,613,579,833
MSTRG.5448,8,46,120,90,41,115
MSTRG.38281,0,8,0,2,0,0
MSTRG.42861,0,0,15,0,1,1
ENSDARG00000102410,0,0,0,0,0,0
ENSDARG00000102413,0,0,0,0,3,0
MSTRG.42862,0,188,482,277,183,414
MSTRG.38282,0,15,2,23,0,12
ENSDARG00000086295,0,0,0,0,0,0
ENSDARG00000086294,0,0,0,0,0,3
ENSDARG00000100077,0,0,0,0,0,0
